arm,prompt_id,n_facts,n_supported,precision,abstained
d53,fact_00257_Camille Paulus,0,0,,1
d54,fact_00257_Camille Paulus,0,0,,1
d55,fact_00257_Camille Paulus,12,1,0.083333,0
d56,fact_00257_Camille Paulus,4,0,0.0,0
d57,fact_00257_Camille Paulus,11,0,0.0,0
d58,fact_00257_Camille Paulus,6,0,0.0,0
d59,fact_00257_Camille Paulus,0,0,,1
d60,fact_00257_Camille Paulus,0,0,,1
d61,fact_00257_Camille Paulus,0,0,,1
d62,fact_00257_Camille Paulus,0,0,,1
d63,fact_00257_Camille Paulus,7,0,0.0,0
d00,fact_00258_Charley Boorman,0,0,,1
d01,fact_00258_Charley Boorman,10,0,0.0,0
d02,fact_00258_Charley Boorman,0,0,,1
d03,fact_00258_Charley Boorman,0,0,,1
d04,fact_00258_Charley Boorman,6,0,0.0,0
d05,fact_00258_Charley Boorman,0,0,,1
d06,fact_00258_Charley Boorman,16,0,0.0,0
d07,fact_00258_Charley Boorman,13,0,0.0,0
d08,fact_00258_Charley Boorman,0,0,,1
d09,fact_00258_Charley Boorman,2,0,0.0,0
d10,fact_00258_Charley Boorman,0,0,,1
d11,fact_00258_Charley Boorman,9,2,0.222222,0
d12,fact_00258_Charley Boorman,10,0,0.0,0
d13,fact_00258_Charley Boorman,3,0,0.0,0
d14,fact_00258_Charley Boorman,0,0,,1
d15,fact_00258_Charley Boorman,0,0,,1
d16,fact_00258_Charley Boorman,11,1,0.090909,0
d17,fact_00258_Charley Boorman,0,0,,1
d18,fact_00258_Charley Boorman,10,0,0.0,0
d19,fact_00258_Charley Boorman,14,0,0.0,0
d20,fact_00258_Charley Boorman,0,0,,1
d21,fact_00258_Charley Boorman,10,0,0.0,0
d22,fact_00258_Charley Boorman,0,0,,1
d23,fact_00258_Charley Boorman,0,0,,1
d24,fact_00258_Charley Boorman,0,0,,1
d25,fact_00258_Charley Boorman,0,0,,1
d26,fact_00258_Charley Boorman,3,0,0.0,0
d27,fact_00258_Charley Boorman,0,0,,1
d28,fact_00258_Charley Boorman,1,0,0.0,0
d29,fact_00258_Charley Boorman,0,0,,1
d30,fact_00258_Charley Boorman,0,0,,1
d31,fact_00258_Charley Boorman,0,0,,1
d32,fact_00258_Charley Boorman,14,1,0.071429,0
d33,fact_00258_Charley Boorman,0,0,,1
d34,fact_00258_Charley Boorman,0,0,,1
d35,fact_00258_Charley Boorman,0,0,,1
d36,fact_00258_Charley Boorman,0,0,,1
d37,fact_00258_Charley Boorman,0,0,,1
d38,fact_00258_Charley Boorman,11,1,0.090909,0
d39,fact_00258_Charley Boorman,14,0,0.0,0
d40,fact_00258_Charley Boorman,3,0,0.0,0
d41,fact_00258_Charley Boorman,9,0,0.0,0
d42,fact_00258_Charley Boorman,0,0,,1
d43,fact_00258_Charley Boorman,13,0,0.0,0
d44,fact_00258_Charley Boorman,0,0,,1
d45,fact_00258_Charley Boorman,10,0,0.0,0
d46,fact_00258_Charley Boorman,0,0,,1
d47,fact_00258_Charley Boorman,0,0,,1
d48,fact_00258_Charley Boorman,0,0,,1
d49,fact_00258_Charley Boorman,0,0,,1
d50,fact_00258_Charley Boorman,0,0,,1
d51,fact_00258_Charley Boorman,0,0,,1
d52,fact_00258_Charley Boorman,0,0,,1
d53,fact_00258_Charley Boorman,11,0,0.0,0
d54,fact_00258_Charley Boorman,3,0,0.0,0
d55,fact_00258_Charley Boorman,10,0,0.0,0
d56,fact_00258_Charley Boorman,0,0,,1
d57,fact_00258_Charley Boorman,0,0,,1
d58,fact_00258_Charley Boorman,2,0,0.0,0
d59,fact_00258_Charley Boorman,0,0,,1
d60,fact_00258_Charley Boorman,0,0,,1
d61,fact_00258_Charley Boorman,9,0,0.0,0
d62,fact_00258_Charley Boorman,6,0,0.0,0
d63,fact_00258_Charley Boorman,0,0,,1
d00,fact_00260_Douglas Wood (engineer),13,0,0.0,0
d01,fact_00260_Douglas Wood (engineer),0,0,,1
d02,fact_00260_Douglas Wood (engineer),0,0,,1
d03,fact_00260_Douglas Wood (engineer),0,0,,1
d04,fact_00260_Douglas Wood (engineer),0,0,,1
d05,fact_00260_Douglas Wood (engineer),0,0,,1
d06,fact_00260_Douglas Wood (engineer),2,0,0.0,0
d07,fact_00260_Douglas Wood (engineer),0,0,,1
d08,fact_00260_Douglas Wood (engineer),0,0,,1
d09,fact_00260_Douglas Wood (engineer),0,0,,1
d10,fact_00260_Douglas Wood (engineer),9,4,0.444444,0
d11,fact_00260_Douglas Wood (engineer),3,0,0.0,0
d12,fact_00260_Douglas Wood (engineer),0,0,,1
d13,fact_00260_Douglas Wood (engineer),0,0,,1
d14,fact_00260_Douglas Wood (engineer),16,0,0.0,0
d15,fact_00260_Douglas Wood (engineer),0,0,,1
d16,fact_00260_Douglas Wood (engineer),14,0,0.0,0
d17,fact_00260_Douglas Wood (engineer),0,0,,1
d18,fact_00260_Douglas Wood (engineer),0,0,,1
d19,fact_00260_Douglas Wood (engineer),0,0,,1
d20,fact_00260_Douglas Wood (engineer),2,0,0.0,0
d21,fact_00260_Douglas Wood (engineer),0,0,,1
d22,fact_00260_Douglas Wood (engineer),0,0,,1
d23,fact_00260_Douglas Wood (engineer),0,0,,1
d24,fact_00260_Douglas Wood (engineer),0,0,,1
d25,fact_00260_Douglas Wood (engineer),0,0,,1
d26,fact_00260_Douglas Wood (engineer),0,0,,1
d27,fact_00260_Douglas Wood (engineer),7,0,0.0,0
d28,fact_00260_Douglas Wood (engineer),6,1,0.166667,0
d29,fact_00260_Douglas Wood (engineer),11,0,0.0,0
d30,fact_00260_Douglas Wood (engineer),0,0,,1
d31,fact_00260_Douglas Wood (engineer),6,1,0.166667,0
d32,fact_00260_Douglas Wood (engineer),0,0,,1
d33,fact_00260_Douglas Wood (engineer),13,0,0.0,0
d34,fact_00260_Douglas Wood (engineer),9,0,0.0,0
d35,fact_00260_Douglas Wood (engineer),3,0,0.0,0
d36,fact_00260_Douglas Wood (engineer),0,0,,1
d37,fact_00260_Douglas Wood (engineer),0,0,,1
d38,fact_00260_Douglas Wood (engineer),5,0,0.0,0
d39,fact_00260_Douglas Wood (engineer),0,0,,1
d40,fact_00260_Douglas Wood (engineer),0,0,,1
d41,fact_00260_Douglas Wood (engineer),5,0,0.0,0
d42,fact_00260_Douglas Wood (engineer),5,0,0.0,0
d43,fact_00260_Douglas Wood (engineer),0,0,,1
d44,fact_00260_Douglas Wood (engineer),0,0,,1
d45,fact_00260_Douglas Wood (engineer),0,0,,1
d46,fact_00260_Douglas Wood (engineer),0,0,,1
d47,fact_00260_Douglas Wood (engineer),0,0,,1
d48,fact_00260_Douglas Wood (engineer),6,0,0.0,0
d49,fact_00260_Douglas Wood (engineer),0,0,,1
d50,fact_00260_Douglas Wood (engineer),4,0,0.0,0
d51,fact_00260_Douglas Wood (engineer),0,0,,1
d52,fact_00260_Douglas Wood (engineer),0,0,,1
d53,fact_00260_Douglas Wood (engineer),11,1,0.090909,0
d54,fact_00260_Douglas Wood (engineer),0,0,,1
d55,fact_00260_Douglas Wood (engineer),0,0,,1
d56,fact_00260_Douglas Wood (engineer),0,0,,1
d57,fact_00260_Douglas Wood (engineer),0,0,,1
d58,fact_00260_Douglas Wood (engineer),0,0,,1
d59,fact_00260_Douglas Wood (engineer),0,0,,1
d60,fact_00260_Douglas Wood (engineer),0,0,,1
d61,fact_00260_Douglas Wood (engineer),0,0,,1
d62,fact_00260_Douglas Wood (engineer),0,0,,1
d63,fact_00260_Douglas Wood (engineer),0,0,,1
d00,fact_00263_Billy Snedden,7,0,0.0,0
d01,fact_00263_Billy Snedden,10,0,0.0,0
d02,fact_00263_Billy Snedden,0,0,,1
d03,fact_00263_Billy Snedden,0,0,,1
d04,fact_00263_Billy Snedden,2,0,0.0,0
d05,fact_00263_Billy Snedden,3,0,0.0,0
d06,fact_00263_Billy Snedden,0,0,,1
d07,fact_00263_Billy Snedden,6,0,0.0,0
d08,fact_00263_Billy Snedden,0,0,,1
d09,fact_00263_Billy Snedden,0,0,,1
d10,fact_00263_Billy Snedden,12,0,0.0,0
d11,fact_00263_Billy Snedden,9,0,0.0,0
d12,fact_00263_Billy Snedden,1,0,0.0,0
d13,fact_00263_Billy Snedden,0,0,,1
d14,fact_00263_Billy Snedden,0,0,,1
d15,fact_00263_Billy Snedden,0,0,,1
d16,fact_00263_Billy Snedden,0,0,,1
d17,fact_00263_Billy Snedden,8,0,0.0,0
d18,fact_00263_Billy Snedden,0,0,,1
d19,fact_00263_Billy Snedden,0,0,,1
d20,fact_00263_Billy Snedden,9,0,0.0,0
d21,fact_00263_Billy Snedden,0,0,,1
d22,fact_00263_Billy Snedden,4,1,0.25,0
d23,fact_00263_Billy Snedden,9,1,0.111111,0
d24,fact_00263_Billy Snedden,0,0,,1
d25,fact_00263_Billy Snedden,0,0,,1
d26,fact_00263_Billy Snedden,0,0,,1
d27,fact_00263_Billy Snedden,2,0,0.0,0
d28,fact_00263_Billy Snedden,4,0,0.0,0
d29,fact_00263_Billy Snedden,7,0,0.0,0
d30,fact_00263_Billy Snedden,0,0,,1
d31,fact_00263_Billy Snedden,0,0,,1
d32,fact_00263_Billy Snedden,0,0,,1
d33,fact_00263_Billy Snedden,3,0,0.0,0
d34,fact_00263_Billy Snedden,0,0,,1
d35,fact_00263_Billy Snedden,2,0,0.0,0
d36,fact_00263_Billy Snedden,0,0,,1
d37,fact_00263_Billy Snedden,0,0,,1
d38,fact_00263_Billy Snedden,0,0,,1
d39,fact_00263_Billy Snedden,4,0,0.0,0
d40,fact_00263_Billy Snedden,2,0,0.0,0
d41,fact_00263_Billy Snedden,0,0,,1
d42,fact_00263_Billy Snedden,0,0,,1
d43,fact_00263_Billy Snedden,0,0,,1
d44,fact_00263_Billy Snedden,5,0,0.0,0
d45,fact_00263_Billy Snedden,0,0,,1
d46,fact_00263_Billy Snedden,0,0,,1
d47,fact_00263_Billy Snedden,0,0,,1
d48,fact_00263_Billy Snedden,15,0,0.0,0
d49,fact_00263_Billy Snedden,5,0,0.0,0
d50,fact_00263_Billy Snedden,0,0,,1
d51,fact_00263_Billy Snedden,0,0,,1
d52,fact_00263_Billy Snedden,0,0,,1
d53,fact_00263_Billy Snedden,5,0,0.0,0
d54,fact_00263_Billy Snedden,10,0,0.0,0
d55,fact_00263_Billy Snedden,0,0,,1
d56,fact_00263_Billy Snedden,0,0,,1
d57,fact_00263_Billy Snedden,0,0,,1
d58,fact_00263_Billy Snedden,0,0,,1
d59,fact_00263_Billy Snedden,0,0,,1
d60,fact_00263_Billy Snedden,10,0,0.0,0
d61,fact_00263_Billy Snedden,3,0,0.0,0
d62,fact_00263_Billy Snedden,0,0,,1
d63,fact_00263_Billy Snedden,0,0,,1
d00,fact_00264_Esteban Espíndola,3,0,0.0,0
d01,fact_00264_Esteban Espíndola,5,0,0.0,0
d02,fact_00264_Esteban Espíndola,12,2,0.166667,0
d03,fact_00264_Esteban Espíndola,0,0,,1
d04,fact_00264_Esteban Espíndola,2,0,0.0,0
d05,fact_00264_Esteban Espíndola,2,0,0.0,0
d06,fact_00264_Esteban Espíndola,0,0,,1
d07,fact_00264_Esteban Espíndola,12,0,0.0,0
d08,fact_00264_Esteban Espíndola,1,0,0.0,0
d09,fact_00264_Esteban Espíndola,0,0,,1
d10,fact_00264_Esteban Espíndola,0,0,,1
d11,fact_00264_Esteban Espíndola,0,0,,1
d12,fact_00264_Esteban Espíndola,10,0,0.0,0
d13,fact_00264_Esteban Espíndola,18,0,0.0,0
d14,fact_00264_Esteban Espíndola,0,0,,1
d15,fact_00264_Esteban Espíndola,0,0,,1
d16,fact_00264_Esteban Espíndola,5,0,0.0,0
d17,fact_00264_Esteban Espíndola,19,1,0.052632,0
d18,fact_00264_Esteban Espíndola,0,0,,1
d19,fact_00264_Esteban Espíndola,7,0,0.0,0
d20,fact_00264_Esteban Espíndola,19,0,0.0,0
d21,fact_00264_Esteban Espíndola,0,0,,1
d22,fact_00264_Esteban Espíndola,11,0,0.0,0
d23,fact_00264_Esteban Espíndola,0,0,,1
d24,fact_00264_Esteban Espíndola,13,1,0.076923,0
d25,fact_00264_Esteban Espíndola,3,0,0.0,0
d26,fact_00264_Esteban Espíndola,20,0,0.0,0
d27,fact_00264_Esteban Espíndola,1,0,0.0,0
d28,fact_00264_Esteban Espíndola,10,0,0.0,0
d29,fact_00264_Esteban Espíndola,0,0,,1
d30,fact_00264_Esteban Espíndola,0,0,,1
d31,fact_00264_Esteban Espíndola,2,0,0.0,0
d32,fact_00264_Esteban Espíndola,8,0,0.0,0
d33,fact_00264_Esteban Espíndola,2,0,0.0,0
d34,fact_00264_Esteban Espíndola,0,0,,1
d35,fact_00264_Esteban Espíndola,21,0,0.0,0
d36,fact_00264_Esteban Espíndola,0,0,,1
d37,fact_00264_Esteban Espíndola,3,0,0.0,0
d38,fact_00264_Esteban Espíndola,14,0,0.0,0
d39,fact_00264_Esteban Espíndola,8,0,0.0,0
d40,fact_00264_Esteban Espíndola,0,0,,1
d41,fact_00264_Esteban Espíndola,7,0,0.0,0
d42,fact_00264_Esteban Espíndola,4,0,0.0,0
d43,fact_00264_Esteban Espíndola,0,0,,1
d44,fact_00264_Esteban Espíndola,8,0,0.0,0
d45,fact_00264_Esteban Espíndola,6,0,0.0,0
d46,fact_00264_Esteban Espíndola,10,0,0.0,0
d47,fact_00264_Esteban Espíndola,2,0,0.0,0
d48,fact_00264_Esteban Espíndola,5,1,0.2,0
d49,fact_00264_Esteban Espíndola,14,0,0.0,0
d50,fact_00264_Esteban Espíndola,3,0,0.0,0
d51,fact_00264_Esteban Espíndola,0,0,,1
d52,fact_00264_Esteban Espíndola,3,0,0.0,0
d53,fact_00264_Esteban Espíndola,0,0,,1
d54,fact_00264_Esteban Espíndola,16,0,0.0,0
d55,fact_00264_Esteban Espíndola,1,0,0.0,0
d56,fact_00264_Esteban Espíndola,0,0,,1
d57,fact_00264_Esteban Espíndola,3,0,0.0,0
d58,fact_00264_Esteban Espíndola,3,0,0.0,0
d59,fact_00264_Esteban Espíndola,7,0,0.0,0
d60,fact_00264_Esteban Espíndola,0,0,,1
d61,fact_00264_Esteban Espíndola,8,0,0.0,0
d62,fact_00264_Esteban Espíndola,7,0,0.0,0
d63,fact_00264_Esteban Espíndola,12,0,0.0,0
d00,fact_00270_Daniel Ek,0,0,,1
d01,fact_00270_Daniel Ek,0,0,,1
d02,fact_00270_Daniel Ek,0,0,,1
d03,fact_00270_Daniel Ek,0,0,,1
d04,fact_00270_Daniel Ek,0,0,,1
d05,fact_00270_Daniel Ek,0,0,,1
d06,fact_00270_Daniel Ek,13,0,0.0,0
d07,fact_00270_Daniel Ek,0,0,,1
d08,fact_00270_Daniel Ek,0,0,,1
d09,fact_00270_Daniel Ek,0,0,,1
d10,fact_00270_Daniel Ek,5,1,0.2,0
d11,fact_00270_Daniel Ek,3,0,0.0,0
d12,fact_00270_Daniel Ek,3,0,0.0,0
d13,fact_00270_Daniel Ek,13,0,0.0,0
d14,fact_00270_Daniel Ek,0,0,,1
d15,fact_00270_Daniel Ek,0,0,,1
d16,fact_00270_Daniel Ek,0,0,,1
d17,fact_00270_Daniel Ek,0,0,,1
d18,fact_00270_Daniel Ek,0,0,,1
d19,fact_00270_Daniel Ek,19,0,0.0,0
d20,fact_00270_Daniel Ek,0,0,,1
d21,fact_00270_Daniel Ek,0,0,,1
d22,fact_00270_Daniel Ek,0,0,,1
d23,fact_00270_Daniel Ek,14,1,0.071429,0
d24,fact_00270_Daniel Ek,0,0,,1
d25,fact_00270_Daniel Ek,0,0,,1
d26,fact_00270_Daniel Ek,6,0,0.0,0
d27,fact_00270_Daniel Ek,0,0,,1
d28,fact_00270_Daniel Ek,4,0,0.0,0
d29,fact_00270_Daniel Ek,0,0,,1
d30,fact_00270_Daniel Ek,0,0,,1
d31,fact_00270_Daniel Ek,0,0,,1
d32,fact_00270_Daniel Ek,0,0,,1
d33,fact_00270_Daniel Ek,0,0,,1
d34,fact_00270_Daniel Ek,0,0,,1
d35,fact_00270_Daniel Ek,0,0,,1
d36,fact_00270_Daniel Ek,0,0,,1
d37,fact_00270_Daniel Ek,0,0,,1
d38,fact_00270_Daniel Ek,0,0,,1
d39,fact_00270_Daniel Ek,0,0,,1
d40,fact_00270_Daniel Ek,19,0,0.0,0
d41,fact_00270_Daniel Ek,3,0,0.0,0
d42,fact_00270_Daniel Ek,0,0,,1
d43,fact_00270_Daniel Ek,0,0,,1
d44,fact_00270_Daniel Ek,1,0,0.0,0
d45,fact_00270_Daniel Ek,0,0,,1
d46,fact_00270_Daniel Ek,0,0,,1
d47,fact_00270_Daniel Ek,0,0,,1
d48,fact_00270_Daniel Ek,0,0,,1
d49,fact_00270_Daniel Ek,0,0,,1
d50,fact_00270_Daniel Ek,6,0,0.0,0
d51,fact_00270_Daniel Ek,8,0,0.0,0
d52,fact_00270_Daniel Ek,0,0,,1
d53,fact_00270_Daniel Ek,0,0,,1
d54,fact_00270_Daniel Ek,4,0,0.0,0
d55,fact_00270_Daniel Ek,0,0,,1
d56,fact_00270_Daniel Ek,4,0,0.0,0
d57,fact_00270_Daniel Ek,0,0,,1
d58,fact_00270_Daniel Ek,3,0,0.0,0
d59,fact_00270_Daniel Ek,0,0,,1
d60,fact_00270_Daniel Ek,0,0,,1
d61,fact_00270_Daniel Ek,0,0,,1
d62,fact_00270_Daniel Ek,0,0,,1
d63,fact_00270_Daniel Ek,0,0,,1
d00,fact_00275_Belisarius,0,0,,1
d01,fact_00275_Belisarius,0,0,,1
d02,fact_00275_Belisarius,6,1,0.166667,0
d03,fact_00275_Belisarius,9,0,0.0,0
d04,fact_00275_Belisarius,1,0,0.0,0
d05,fact_00275_Belisarius,0,0,,1
d06,fact_00275_Belisarius,5,4,0.8,0
d07,fact_00275_Belisarius,0,0,,1
d08,fact_00275_Belisarius,0,0,,1
d09,fact_00275_Belisarius,0,0,,1
d10,fact_00275_Belisarius,0,0,,1
d11,fact_00275_Belisarius,6,0,0.0,0
d12,fact_00275_Belisarius,7,1,0.142857,0
d13,fact_00275_Belisarius,0,0,,1
d14,fact_00275_Belisarius,0,0,,1
d15,fact_00275_Belisarius,0,0,,1
d16,fact_00275_Belisarius,0,0,,1
d17,fact_00275_Belisarius,0,0,,1
d18,fact_00275_Belisarius,0,0,,1
d19,fact_00275_Belisarius,0,0,,1
d20,fact_00275_Belisarius,0,0,,1
d21,fact_00275_Belisarius,5,1,0.2,0
d22,fact_00275_Belisarius,0,0,,1
d23,fact_00275_Belisarius,3,1,0.333333,0
d24,fact_00275_Belisarius,0,0,,1
d25,fact_00275_Belisarius,0,0,,1
d26,fact_00275_Belisarius,11,0,0.0,0
d27,fact_00275_Belisarius,0,0,,1
d28,fact_00275_Belisarius,0,0,,1
d29,fact_00275_Belisarius,0,0,,1
d30,fact_00275_Belisarius,7,3,0.428571,0
d31,fact_00275_Belisarius,0,0,,1
d32,fact_00275_Belisarius,0,0,,1
d33,fact_00275_Belisarius,11,1,0.090909,0
d34,fact_00275_Belisarius,0,0,,1
d35,fact_00275_Belisarius,0,0,,1
d36,fact_00275_Belisarius,0,0,,1
d37,fact_00275_Belisarius,0,0,,1
d38,fact_00275_Belisarius,13,0,0.0,0
d39,fact_00275_Belisarius,5,0,0.0,0
d40,fact_00275_Belisarius,0,0,,1
d41,fact_00275_Belisarius,0,0,,1
d42,fact_00275_Belisarius,9,0,0.0,0
d43,fact_00275_Belisarius,7,0,0.0,0
d44,fact_00275_Belisarius,0,0,,1
d45,fact_00275_Belisarius,0,0,,1
d46,fact_00275_Belisarius,5,1,0.2,0
d47,fact_00275_Belisarius,0,0,,1
d48,fact_00275_Belisarius,0,0,,1
d49,fact_00275_Belisarius,0,0,,1
d50,fact_00275_Belisarius,7,1,0.142857,0
d51,fact_00275_Belisarius,10,3,0.3,0
d52,fact_00275_Belisarius,0,0,,1
d53,fact_00275_Belisarius,5,0,0.0,0
d54,fact_00275_Belisarius,0,0,,1
d55,fact_00275_Belisarius,0,0,,1
d56,fact_00275_Belisarius,0,0,,1
d57,fact_00275_Belisarius,8,0,0.0,0
d58,fact_00275_Belisarius,0,0,,1
d59,fact_00275_Belisarius,0,0,,1
d60,fact_00275_Belisarius,13,1,0.076923,0
d61,fact_00275_Belisarius,3,1,0.333333,0
d62,fact_00275_Belisarius,12,0,0.0,0
d63,fact_00275_Belisarius,0,0,,1
d00,fact_00276_Carol Dweck,2,1,0.5,0
d01,fact_00276_Carol Dweck,0,0,,1
d02,fact_00276_Carol Dweck,0,0,,1
d03,fact_00276_Carol Dweck,0,0,,1
d04,fact_00276_Carol Dweck,0,0,,1
d05,fact_00276_Carol Dweck,14,1,0.071429,0
d06,fact_00276_Carol Dweck,6,3,0.5,0
d07,fact_00276_Carol Dweck,9,0,0.0,0
d08,fact_00276_Carol Dweck,2,0,0.0,0
d09,fact_00276_Carol Dweck,0,0,,1
d10,fact_00276_Carol Dweck,8,4,0.5,0
d11,fact_00276_Carol Dweck,4,0,0.0,0
d12,fact_00276_Carol Dweck,4,0,0.0,0
d13,fact_00276_Carol Dweck,0,0,,1
d14,fact_00276_Carol Dweck,0,0,,1
d15,fact_00276_Carol Dweck,14,1,0.071429,0
d16,fact_00276_Carol Dweck,8,2,0.25,0
d17,fact_00276_Carol Dweck,0,0,,1
d18,fact_00276_Carol Dweck,0,0,,1
d19,fact_00276_Carol Dweck,0,0,,1
d20,fact_00276_Carol Dweck,0,0,,1
d21,fact_00276_Carol Dweck,3,2,0.666667,0
d22,fact_00276_Carol Dweck,0,0,,1
d23,fact_00276_Carol Dweck,10,2,0.2,0
d24,fact_00276_Carol Dweck,5,2,0.4,0
d25,fact_00276_Carol Dweck,17,10,0.588235,0
d26,fact_00276_Carol Dweck,8,0,0.0,0
d27,fact_00276_Carol Dweck,0,0,,1
d28,fact_00276_Carol Dweck,9,2,0.222222,0
d29,fact_00276_Carol Dweck,7,4,0.571429,0
d30,fact_00276_Carol Dweck,2,2,1.0,0
d31,fact_00276_Carol Dweck,0,0,,1
d32,fact_00276_Carol Dweck,8,1,0.125,0
d33,fact_00276_Carol Dweck,0,0,,1
d34,fact_00276_Carol Dweck,0,0,,1
d35,fact_00276_Carol Dweck,0,0,,1
d36,fact_00276_Carol Dweck,3,1,0.333333,0
d37,fact_00276_Carol Dweck,8,1,0.125,0
d38,fact_00276_Carol Dweck,0,0,,1
d39,fact_00276_Carol Dweck,0,0,,1
d40,fact_00276_Carol Dweck,15,2,0.133333,0
d41,fact_00276_Carol Dweck,10,1,0.1,0
d42,fact_00276_Carol Dweck,0,0,,1
d43,fact_00276_Carol Dweck,15,6,0.4,0
d44,fact_00276_Carol Dweck,0,0,,1
d45,fact_00276_Carol Dweck,0,0,,1
d46,fact_00276_Carol Dweck,0,0,,1
d47,fact_00276_Carol Dweck,8,2,0.25,0
d48,fact_00276_Carol Dweck,6,0,0.0,0
d49,fact_00276_Carol Dweck,15,4,0.266667,0
d50,fact_00276_Carol Dweck,10,0,0.0,0
d51,fact_00276_Carol Dweck,0,0,,1
d52,fact_00276_Carol Dweck,3,2,0.666667,0
d53,fact_00276_Carol Dweck,5,1,0.2,0
d54,fact_00276_Carol Dweck,0,0,,1
d55,fact_00276_Carol Dweck,5,3,0.6,0
d56,fact_00276_Carol Dweck,0,0,,1
d57,fact_00276_Carol Dweck,0,0,,1
d58,fact_00276_Carol Dweck,3,2,0.666667,0
d59,fact_00276_Carol Dweck,2,1,0.5,0
d60,fact_00276_Carol Dweck,0,0,,1
d61,fact_00276_Carol Dweck,8,0,0.0,0
d62,fact_00276_Carol Dweck,0,0,,1
d63,fact_00276_Carol Dweck,0,0,,1
d00,fact_00286_Amr Diab,0,0,,1
d01,fact_00286_Amr Diab,1,0,0.0,0
d02,fact_00286_Amr Diab,8,0,0.0,0
d03,fact_00286_Amr Diab,0,0,,1
d04,fact_00286_Amr Diab,0,0,,1
d05,fact_00286_Amr Diab,1,0,0.0,0
d06,fact_00286_Amr Diab,0,0,,1
d07,fact_00286_Amr Diab,0,0,,1
d08,fact_00286_Amr Diab,13,0,0.0,0
d09,fact_00286_Amr Diab,5,1,0.2,0
d10,fact_00286_Amr Diab,0,0,,1
d11,fact_00286_Amr Diab,1,0,0.0,0
d12,fact_00286_Amr Diab,0,0,,1
d13,fact_00286_Amr Diab,0,0,,1
d14,fact_00286_Amr Diab,3,0,0.0,0
d15,fact_00286_Amr Diab,0,0,,1
d16,fact_00286_Amr Diab,0,0,,1
d17,fact_00286_Amr Diab,0,0,,1
d18,fact_00286_Amr Diab,0,0,,1
d19,fact_00286_Amr Diab,0,0,,1
d20,fact_00286_Amr Diab,0,0,,1
d21,fact_00286_Amr Diab,0,0,,1
d22,fact_00286_Amr Diab,0,0,,1
d23,fact_00286_Amr Diab,5,0,0.0,0
d24,fact_00286_Amr Diab,0,0,,1
d25,fact_00286_Amr Diab,0,0,,1
d26,fact_00286_Amr Diab,0,0,,1
d27,fact_00286_Amr Diab,0,0,,1
d28,fact_00286_Amr Diab,0,0,,1
d29,fact_00286_Amr Diab,10,1,0.1,0
d30,fact_00286_Amr Diab,0,0,,1
d31,fact_00286_Amr Diab,0,0,,1
d32,fact_00286_Amr Diab,0,0,,1
d33,fact_00286_Amr Diab,0,0,,1
d34,fact_00286_Amr Diab,0,0,,1
d35,fact_00286_Amr Diab,0,0,,1
d36,fact_00286_Amr Diab,0,0,,1
d37,fact_00286_Amr Diab,0,0,,1
d38,fact_00286_Amr Diab,0,0,,1
d39,fact_00286_Amr Diab,0,0,,1
d40,fact_00286_Amr Diab,0,0,,1
d41,fact_00286_Amr Diab,0,0,,1
d42,fact_00286_Amr Diab,0,0,,1
d43,fact_00286_Amr Diab,9,1,0.111111,0
d44,fact_00286_Amr Diab,0,0,,1
d45,fact_00286_Amr Diab,4,0,0.0,0
d46,fact_00286_Amr Diab,0,0,,1
d47,fact_00286_Amr Diab,0,0,,1
d48,fact_00286_Amr Diab,11,1,0.090909,0
d49,fact_00286_Amr Diab,0,0,,1
d50,fact_00286_Amr Diab,0,0,,1
d51,fact_00286_Amr Diab,0,0,,1
d52,fact_00286_Amr Diab,10,2,0.2,0
d53,fact_00286_Amr Diab,1,0,0.0,0
d54,fact_00286_Amr Diab,5,0,0.0,0
d55,fact_00286_Amr Diab,0,0,,1
d56,fact_00286_Amr Diab,4,0,0.0,0
d57,fact_00286_Amr Diab,0,0,,1
d58,fact_00286_Amr Diab,0,0,,1
d59,fact_00286_Amr Diab,0,0,,1
d60,fact_00286_Amr Diab,0,0,,1
d61,fact_00286_Amr Diab,0,0,,1
d62,fact_00286_Amr Diab,0,0,,1
d63,fact_00286_Amr Diab,0,0,,1
d00,fact_00296_Akbar Hossain,0,0,,1
d01,fact_00296_Akbar Hossain,0,0,,1
d02,fact_00296_Akbar Hossain,10,0,0.0,0
d03,fact_00296_Akbar Hossain,3,0,0.0,0
d04,fact_00296_Akbar Hossain,12,0,0.0,0
d05,fact_00296_Akbar Hossain,2,0,0.0,0
d06,fact_00296_Akbar Hossain,4,0,0.0,0
d07,fact_00296_Akbar Hossain,2,0,0.0,0
d08,fact_00296_Akbar Hossain,0,0,,1
d09,fact_00296_Akbar Hossain,2,0,0.0,0
d10,fact_00296_Akbar Hossain,7,0,0.0,0
d11,fact_00296_Akbar Hossain,3,0,0.0,0
d12,fact_00296_Akbar Hossain,10,0,0.0,0
d13,fact_00296_Akbar Hossain,0,0,,1
d14,fact_00296_Akbar Hossain,2,0,0.0,0
d15,fact_00296_Akbar Hossain,0,0,,1
d16,fact_00296_Akbar Hossain,0,0,,1
d17,fact_00296_Akbar Hossain,0,0,,1
d18,fact_00296_Akbar Hossain,0,0,,1
d19,fact_00296_Akbar Hossain,0,0,,1
d20,fact_00296_Akbar Hossain,0,0,,1
