k,K,split,prompt_id,seed,constraint,T,Z,L,M,V,b,B,L_over_K
1.0,200.0,creative,7jqj29,3320184834,kl,200,182.217,207.63,25.413,376.551,10.737,195.337,1.0382
1.0,200.0,creative,8aec6t,3320184834,kl,200,189.94,168.441,-21.499,393.03,11.657,195.753,0.8422
1.0,200.0,creative,8fk0hr,3320184834,kl,200,182.0,171.87,-10.13,389.557,12.426,196.122,0.8593
1.0,200.0,creative,acjzv0,3320184834,kl,200,178.131,176.609,-1.522,402.322,11.784,196.169,0.883
1.0,200.0,creative,aowr4t,3320184834,kl,200,156.391,159.341,2.949,327.489,16.155,196.684,0.7967
1.0,200.0,creative,jjrido,3320184834,kl,200,193.424,222.039,28.616,458.739,13.505,196.103,1.1102
1.0,200.0,creative,6d1iqq,3320184834,kl,200,159.719,150.195,-9.523,338.523,10.804,195.472,0.751
1.0,200.0,creative,8vyqdq,3320184834,kl,200,142.498,156.536,14.038,312.429,14.472,195.834,0.7827
1.0,200.0,creative,gyp3c3,3320184834,kl,200,141.375,146.921,5.546,312.65,11.701,196.553,0.7346
1.0,200.0,creative,7v8ind,3320184834,kl,200,174.606,166.73,-7.876,399.358,11.848,196.191,0.8336
1.0,200.0,creative,jizn99,3320184834,kl,200,189.18,188.295,-0.885,345.776,13.54,194.778,0.9415
1.0,200.0,creative,68f5c5,3320184834,kl,200,156.554,143.447,-13.107,370.476,15.461,196.778,0.7172
1.0,200.0,creative,68ykga,3320184834,kl,200,129.848,147.007,17.158,314.225,13.495,196.275,0.735
1.0,200.0,creative,a318ye,3320184834,kl,200,117.854,140.195,22.341,268.204,13.979,196.003,0.701
1.0,200.0,creative,71p51h,3320184834,kl,200,166.629,212.913,46.284,384.54,13.624,195.33,1.0646
1.0,200.0,factual,fact_00048_Don Beard,3320184832,kl,200,92.761,71.808,-20.953,231.518,12.739,194.557,0.359
1.0,200.0,factual,fact_00078_Chi Pu,3320184832,kl,200,148.478,156.065,7.588,233.107,18.547,194.809,0.7803
1.0,200.0,factual,fact_00097_Chris Cuomo,3320184832,kl,200,192.923,183.373,-9.55,442.634,15.648,195.387,0.9169
1.0,200.0,factual,fact_00152_Felix Newman,3320184832,kl,200,136.327,156.958,20.631,271.559,17.274,195.936,0.7848
1.0,200.0,factual,fact_00154_Earl Garrison,3320184832,kl,200,140.774,177.452,36.678,292.72,18.65,195.208,0.8873
1.0,200.0,factual,fact_00193_Bobby Fischer,3320184832,kl,200,168.265,161.678,-6.587,383.17,13.013,195.93,0.8084
1.0,200.0,factual,fact_00227_Alf Garland,3320184832,kl,200,167.93,184.355,16.425,421.547,17.43,194.624,0.9218
1.0,200.0,factual,fact_00270_Daniel Ek,3320184832,kl,200,154.342,169.56,15.218,297.561,15.326,196.156,0.8478
1.0,200.0,factual,fact_00300_Coco Chanel,3320184832,kl,200,178.143,158.421,-19.722,410.752,16.231,195.114,0.7921
1.0,200.0,factual,fact_00354_Bobby Thomson,3320184832,kl,200,129.213,124.782,-4.43,281.786,15.495,195.977,0.6239
1.0,200.0,factual,fact_00356_Eric Winter,3320184832,kl,200,156.313,160.761,4.448,343.663,10.895,197.352,0.8038
1.0,200.0,factual,fact_00374_Cicero,3320184832,kl,200,100.305,81.964,-18.341,229.939,16.421,195.928,0.4098
1.0,200.0,factual,fact_00396_Andy Middleton,3320184832,kl,200,114.682,121.027,6.345,269.09,13.332,195.203,0.6051
1.0,200.0,factual,fact_00397_Anderson Silva,3320184832,kl,200,184.774,216.848,32.074,412.667,14.108,196.043,1.0842
1.0,200.0,factual,fact_00399_Edgar Bennett,3320184832,kl,200,133.479,128.581,-4.898,331.053,15.439,194.849,0.6429
1.0,200.0,factual,fact_00433_Aaron Burr,3320184832,kl,200,124.623,131.294,6.671,214.319,20.588,196.477,0.6565
1.0,200.0,factual,fact_00027_Arthur Ewert,3320184832,kl,200,148.56,162.836,14.275,241.176,16.213,195.168,0.8142
1.0,200.0,factual,fact_00045_David Bogue,3320184832,kl,200,87.774,61.19,-26.584,219.342,13.769,196.669,0.3059
1.0,200.0,factual,fact_00058_Danny Faure,3320184832,kl,200,185.182,203.044,17.862,452.572,17.021,196.653,1.0152
1.0,200.0,factual,fact_00066_Daniel Alexander Cameron,3320184832,kl,200,194.842,220.873,26.031,457.177,18.624,196.25,1.1044
1.0,200.0,factual,fact_00075_Antonio Leviste,3320184832,kl,200,173.253,175.758,2.505,326.798,18.182,195.646,0.8788
1.0,200.0,factual,fact_00084_Alfred Hitchcock,3320184832,kl,200,166.503,151.104,-15.399,257.165,16.17,195.84,0.7555
1.0,200.0,factual,fact_00086_Amelia Earhart,3320184832,kl,200,188.299,169.345,-18.954,287.413,19.811,195.703,0.8467
1.0,200.0,factual,fact_00109_Charmion King,3320184832,kl,200,142.158,167.369,25.211,318.05,16.637,195.655,0.8368
1.0,200.0,factual,fact_00132_Dennis Andersson,3320184832,kl,200,102.758,94.432,-8.325,236.167,15.083,194.719,0.4722
1.0,200.0,factual,fact_00138_Diana Ivanova,3320184832,kl,200,126.171,101.689,-24.482,278.008,14.528,195.26,0.5084
1.0,200.0,factual,fact_00142_Cierre Wood,3320184832,kl,200,166.508,159.269,-7.239,484.047,26.76,195.306,0.7963
1.0,200.0,factual,fact_00145_Carmelo Anthony,3320184832,kl,200,177.923,220.677,42.754,329.543,19.489,195.778,1.1034
1.0,200.0,factual,fact_00146_Asafa Powell,3320184832,kl,200,193.753,204.061,10.308,354.105,14.947,195.548,1.0203
1.0,200.0,factual,fact_00181_Chris Woakes,3320184832,kl,200,129.144,131.571,2.426,292.993,16.342,195.966,0.6579
1.0,200.0,factual,fact_00198_Benjamin Lawrence Reid,3320184832,kl,200,172.629,169.997,-2.632,318.351,16.83,195.977,0.85
1.0,200.0,factual,fact_00208_Fifi Cooper,3320184832,kl,200,150.726,152.202,1.476,352.209,17.143,194.482,0.761
1.0,200.0,factual,fact_00239_Bif Naked,3320184832,kl,200,186.69,165.928,-20.762,413.704,14.745,196.466,0.8296
1.0,200.0,factual,fact_00245_Dominique Blake,3320184832,kl,200,140.328,140.855,0.527,313.501,15.438,195.427,0.7043
1.0,200.0,factual,fact_00250_Dr. Dre,3320184832,kl,200,164.71,161.542,-3.168,357.602,16.22,195.734,0.8077
1.0,200.0,factual,fact_00255_Caitlin Lowe,3320184832,kl,200,154.872,129.564,-25.308,349.867,19.187,195.762,0.6478
1.0,200.0,factual,fact_00275_Belisarius,3320184832,kl,200,151.681,132.873,-18.807,318.134,14.468,196.402,0.6644
1.0,200.0,factual,fact_00309_Diego Godín,3320184832,kl,200,138.399,142.626,4.227,326.304,15.895,196.756,0.7131
1.0,200.0,factual,fact_00321_Bob Marley,3320184832,kl,200,178.497,228.252,49.755,370.625,16.918,196.488,1.1413
1.0,200.0,factual,fact_00328_Dana Ashbrook,3320184832,kl,200,160.848,189.719,28.87,384.876,17.028,196.634,0.9486
1.0,200.0,factual,fact_00344_Cleopatra,3320184832,kl,200,183.038,168.464,-14.574,264.126,16.087,196.716,0.8423
1.0,200.0,factual,fact_00368_Clancy Brown,3320184832,kl,200,157.935,157.633,-0.302,242.575,20.669,195.094,0.7882
1.0,200.0,factual,fact_00378_Arthur Wakefield,3320184832,kl,200,145.478,136.02,-9.458,345.551,18.256,195.193,0.6801
1.0,200.0,factual,fact_00404_Abraham Ancer,3320184832,kl,200,175.627,166.767,-8.86,392.719,15.258,196.436,0.8338
1.0,200.0,factual,fact_00430_Ezekiel Elliott,3320184832,kl,200,173.314,211.248,37.935,240.194,16.5,194.684,1.0562
1.0,200.0,factual,fact_00448_Carol Chell,3320184832,kl,200,172.853,203.546,30.693,394.71,11.061,197.344,1.0177
1.0,200.0,factual,fact_00454_Albert Outler,3320184832,kl,200,114.645,114.227,-0.418,251.668,14.34,196.613,0.5711
1.0,200.0,factual,fact_00464_Damon Herriman,3320184832,kl,200,149.596,128.679,-20.916,288.874,14.134,195.978,0.6434
1.0,200.0,factual,fact_00486_Fidel Castro,3320184832,kl,200,162.118,174.922,12.805,302.895,16.124,195.426,0.8746
1.0,200.0,factual,fact_00495_Ariel Behar,3320184832,kl,200,159.529,159.345,-0.184,350.987,15.622,195.635,0.7967
1.0,200.0,factual,fact_00498_DeAnna Bennett,3320184832,kl,200,174.942,182.826,7.883,357.942,15.205,195.512,0.9141
1.0,200.0,factual,fact_00012_Braulio Lara,3320184832,kl,200,104.33,97.822,-6.507,250.48,13.785,196.037,0.4891
1.0,200.0,factual,fact_00039_Chris Duffield,3320184832,kl,200,179.847,158.45,-21.397,391.774,12.618,196.163,0.7922
1.0,200.0,factual,fact_00043_Alexander Vovin,3320184832,kl,200,128.332,129.442,1.11,258.615,15.015,196.781,0.6472
1.0,200.0,factual,fact_00085_Dascha Polanco,3320184832,kl,200,142.414,132.119,-10.296,335.962,16.263,195.794,0.6606
1.0,200.0,factual,fact_00088_Blair Tugman,3320184832,kl,200,131.446,131.015,-0.431,288.694,17.405,195.376,0.6551
1.0,200.0,factual,fact_00098_Adnan Sami,3320184832,kl,200,150.67,130.648,-20.022,320.619,14.935,196.636,0.6532
1.0,200.0,factual,fact_00110_Andreea Marin,3320184832,kl,200,127.92,101.578,-26.342,285.812,11.495,196.223,0.5079
1.0,200.0,factual,fact_00116_Bobo Baldé,3320184832,kl,200,195.797,192.99,-2.807,429.187,18.435,195.797,0.965
1.0,200.0,factual,fact_00120_Erich Hartmann,3320184832,kl,200,177.076,157.643,-19.433,394.106,15.882,196.316,0.7882
1.0,200.0,factual,fact_00133_Daniel Bedingfield,3320184832,kl,200,178.845,204.2,25.355,384.156,14.76,196.756,1.021
1.0,200.0,factual,fact_00134_Celâl Bayar,3320184832,kl,200,138.888,151.303,12.415,225.791,19.353,195.559,0.7565
1.0,200.0,factual,fact_00163_Alexandre Hohagen,3320184832,kl,200,140.802,156.612,15.81,341.998,15.64,195.168,0.7831
1.0,200.0,factual,fact_00184_Dana Awartani,3320184832,kl,200,125.843,138.074,12.231,284.544,16.405,195.303,0.6904
1.0,200.0,factual,fact_00185_Brianna Keilar,3320184832,kl,200,145.726,120.645,-25.081,191.739,16.75,194.395,0.6032
1.0,200.0,factual,fact_00202_Ahsee Tuala,3320184832,kl,200,139.666,110.976,-28.69,309.373,11.935,195.892,0.5549
1.0,200.0,factual,fact_00204_Don DeLillo,3320184832,kl,200,146.617,177.477,30.86,325.61,13.994,196.434,0.8874
1.0,200.0,factual,fact_00207_Elizabeth Inglis,3320184832,kl,200,141.257,162.699,21.443,336.78,13.072,195.82,0.8135
1.0,200.0,factual,fact_00247_Diafra Sakho,3320184832,kl,200,123.855,121.69,-2.165,164.707,20.531,194.141,0.6085
1.0,200.0,factual,fact_00249_Fahadh Faasil,3320184832,kl,200,196.726,226.861,30.135,401.902,14.373,197.102,1.1343
1.0,200.0,factual,fact_00257_Camille Paulus,3320184832,kl,200,136.001,137.842,1.841,309.213,12.013,194.576,0.6892
1.0,200.0,factual,fact_00258_Charley Boorman,3320184832,kl,200,194.57,195.405,0.835,369.336,19.357,196.38,0.977
1.0,200.0,factual,fact_00263_Billy Snedden,3320184832,kl,200,116.365,105.643,-10.722,134.588,17.067,196.337,0.5282
1.0,200.0,factual,fact_00276_Carol Dweck,3320184832,kl,200,172.883,197.693,24.81,346.937,15.811,196.931,0.9885
1.0,200.0,factual,fact_00286_Amr Diab,3320184832,kl,200,194.207,180.422,-13.786,440.797,18.259,195.691,0.9021
1.0,200.0,factual,fact_00312_Adel Emam,3320184832,kl,200,105.924,116.426,10.502,233.849,13.182,195.131,0.5821
1.0,200.0,factual,fact_00315_Billy Conigliaro,3320184832,kl,200,181.564,197.806,16.242,363.363,13.814,196.875,0.989
1.0,200.0,factual,fact_00316_Arif Mohammad Khan,3320184832,kl,200,107.871,109.03,1.158,192.004,19.603,195.811,0.5451
1.0,200.0,factual,fact_00349_Deyverson,3320184832,kl,200,136.088,155.844,19.756,269.297,11.031,195.913,0.7792
1.0,200.0,factual,fact_00351_Cris Cyborg,3320184832,kl,200,143.032,121.838,-21.194,376.443,15.64,195.73,0.6092
1.0,200.0,factual,fact_00371_Carrie Ann Inaba,3320184832,kl,200,187.517,196.325,8.808,378.098,13.876,195.858,0.9816
1.0,200.0,factual,fact_00377_Christian Almeida,3320184832,kl,200,109.286,115.717,6.431,247.479,13.484,196.334,0.5786
1.0,200.0,factual,fact_00394_Danny Almonte,3320184832,kl,200,194.377,214.555,20.178,391.635,15.641,196.172,1.0728
1.0,200.0,factual,fact_00420_Carlos Ghosn,3320184832,kl,200,188.82,201.725,12.904,398.336,19.226,196.541,1.0086
1.0,200.0,factual,fact_00425_Angela Bairstow,3320184832,kl,200,164.241,158.732,-5.509,365.321,16.797,195.188,0.7937
1.0,200.0,factual,fact_00427_Ernestine Eckstein,3320184832,kl,200,108.794,89.698,-19.095,257.346,11.769,196.275,0.4485
1.0,200.0,factual,fact_00452_Alice Torriani,3320184832,kl,200,141.241,159.645,18.403,286.295,16.262,196.538,0.7982
1.0,200.0,factual,fact_00460_Annie Landouw,3320184832,kl,200,138.446,120.382,-18.064,308.388,11.816,196.051,0.6019
1.0,200.0,factual,fact_00466_Feroze Gandhi,3320184832,kl,200,150.771,154.826,4.055,345.999,16.431,195.884,0.7741
1.0,200.0,factual,fact_00489_Bir Hambir,3320184832,kl,200,162.112,156.588,-5.524,325.097,14.258,196.523,0.7829
1.0,200.0,factual,fact_00492_Date Narikuni,3320184832,kl,200,137.868,123.342,-14.526,309.969,20.74,196.455,0.6167
1.0,200.0,factual,fact_00003_Fernando da Costa Novaes,3320184832,kl,200,173.163,181.908,8.744,428.218,19.214,196.297,0.9095
1.0,200.0,factual,fact_00007_Cheyenne Brando,3320184832,kl,200,177.81,167.716,-10.094,391.305,16.108,195.26,0.8386
1.0,200.0,factual,fact_00015_Amr Shabana,3320184832,kl,200,156.593,171.345,14.751,305.719,13.051,194.988,0.8567
1.0,200.0,factual,fact_00017_Abdulqawi Yusuf,3320184832,kl,200,158.69,164.863,6.173,316.322,18.619,196.566,0.8243
1.0,200.0,factual,fact_00025_Carlos P. Romulo,3320184832,kl,200,119.866,119.178,-0.688,204.505,16.648,196.403,0.5959
1.0,200.0,factual,fact_00040_Daniil Medvedev,3320184832,kl,200,195.183,175.978,-19.205,338.451,18.428,196.902,0.8799
1.0,200.0,factual,fact_00087_Chris John (boxer),3320184832,kl,200,147.747,145.207,-2.54,281.127,16.937,196.409,0.726
1.0,200.0,factual,fact_00114_Ahn Jae-hyun,3320184832,kl,200,164.419,180.186,15.767,288.491,15.369,195.773,0.9009
1.0,200.0,factual,fact_00118_Chacho Gaytán,3320184832,kl,200,150.024,169.762,19.738,361.993,19.519,195.992,0.8488
1.0,200.0,factual,fact_00140_André Le Nôtre,3320184832,kl,200,0.0,0.0,-0.0,0.0,0.0,197.197,0.0
1.0,200.0,factual,fact_00199_Djimon Hounsou,3320184832,kl,200,161.91,176.993,15.083,310.648,10.565,196.478,0.885
1.0,200.0,factual,fact_00223_Ahmed Mumin Warfa,3320184832,kl,200,103.239,101.647,-1.592,242.844,15.476,196.081,0.5082
1.0,200.0,factual,fact_00226_Dewi Sartika,3320184832,kl,200,134.938,112.225,-22.713,274.859,14.709,196.066,0.5611
1.0,200.0,factual,fact_00260_Douglas Wood (engineer),3320184832,kl,200,139.502,127.476,-12.027,338.61,13.224,197.042,0.6374
1.0,200.0,factual,fact_00296_Akbar Hossain,3320184832,kl,200,112.179,103.447,-8.733,225.679,18.041,195.47,0.5172
1.0,200.0,factual,fact_00307_Abdullahi Mohammad Ahmad Hassan,3320184832,kl,200,121.112,116.028,-5.084,280.047,18.433,197.429,0.5801
1.0,200.0,factual,fact_00332_Cha Eun-woo,3320184832,kl,200,179.489,175.767,-3.721,252.877,12.829,195.591,0.8788
1.0,200.0,factual,fact_00333_Abdul Halik Hudu,3320184832,kl,200,156.005,128.976,-27.029,335.456,17.168,196.431,0.6449
1.0,200.0,factual,fact_00348_Charles Allen (jurist),3320184832,kl,200,106.078,105.946,-0.132,257.763,12.129,195.906,0.5297
1.0,200.0,factual,fact_00366_Deitrick Haddon,3320184832,kl,200,192.759,211.478,18.719,428.915,16.581,195.347,1.0574
1.0,200.0,factual,fact_00367_Andreas Ivanschitz,3320184832,kl,200,154.342,157.103,2.761,366.63,13.685,197.005,0.7855
1.0,200.0,factual,fact_00401_Balázs Bekő,3320184832,kl,200,105.626,105.981,0.356,246.525,15.901,196.853,0.5299
1.0,200.0,factual,fact_00449_Alen Omić,3320184832,kl,200,109.884,114.66,4.776,224.094,15.185,195.694,0.5733
1.0,200.0,factual,fact_00462_Bhāskara I,3320184832,kl,200,124.777,160.364,35.587,305.552,15.837,195.753,0.8018
1.0,200.0,factual,fact_00006_David Galloway (writer),3320184832,kl,200,153.458,167.365,13.907,344.696,23.172,196.844,0.8368
1.0,200.0,factual,fact_00044_Cobhams Asuquo,3320184832,kl,200,132.473,139.265,6.792,264.123,15.48,193.148,0.6963
1.0,200.0,factual,fact_00063_Ayman al-Zawahiri,3320184832,kl,200,139.965,158.642,18.677,276.346,15.186,195.598,0.7932
1.0,200.0,factual,fact_00064_Diego Suarez (garden designer),3320184832,kl,200,151.475,131.6,-19.875,285.261,14.35,196.572,0.658
1.0,200.0,factual,fact_00093_David Oyite-Ojok,3320184832,kl,200,142.286,122.923,-19.363,283.42,18.024,195.059,0.6146
1.0,200.0,factual,fact_00108_Bhuma Nagi Reddy,3320184832,kl,200,135.078,129.095,-5.983,309.485,15.872,193.304,0.6455
1.0,200.0,factual,fact_00119_Bastian Schweinsteiger,3320184832,kl,200,142.64,143.682,1.042,165.783,18.777,194.972,0.7184
1.0,200.0,factual,fact_00162_Aleksandar Kolarov,3320184832,kl,200,154.317,175.918,21.601,329.374,17.494,196.758,0.8796
1.0,200.0,factual,fact_00166_Emcee N.I.C.E.,3320184832,kl,200,157.28,172.855,15.574,308.14,12.422,195.647,0.8643
1.0,200.0,factual,fact_00182_Diosdado Cabello,3320184832,kl,200,147.625,160.74,13.114,345.137,16.963,195.122,0.8037
1.0,200.0,factual,fact_00188_Cédric Bakambu,3320184832,kl,200,153.556,165.919,12.363,326.057,12.523,193.538,0.8296
1.0,200.0,factual,fact_00230_Abdul Ilah Khatib,3320184832,kl,200,108.447,105.328,-3.119,205.861,17.245,195.984,0.5266
1.0,200.0,factual,fact_00304_Abdelhamid Shabana,3320184832,kl,200,167.609,153.219,-14.39,380.356,16.796,196.798,0.7661
1.0,200.0,factual,fact_00343_Ameyaw Debrah,3320184832,kl,200,128.4,121.863,-6.536,248.432,12.162,194.691,0.6093
1.0,200.0,factual,fact_00362_Aert van der Neer,3320184832,kl,200,144.676,158.624,13.948,245.719,16.85,196.294,0.7931
1.0,200.0,factual,fact_00364_Blanca Errázuriz,3320184832,kl,200,139.015,158.596,19.581,264.186,14.931,195.934,0.793
1.0,200.0,factual,fact_00376_14th Dalai Lama,3320184832,kl,200,156.875,153.891,-2.984,326.58,17.576,196.525,0.7695
1.0,200.0,factual,fact_00384_Andry Rajoelina,3320184832,kl,200,182.291,192.832,10.54,326.557,13.905,195.928,0.9642
1.0,200.0,factual,fact_00421_Anurag Kashyap,3320184832,kl,200,195.588,190.493,-5.094,474.226,19.401,195.587,0.9525
1.0,200.0,factual,fact_00459_Felician of Foligno,3320184832,kl,200,156.014,165.987,9.973,356.583,12.613,195.478,0.8299
1.0,200.0,factual,fact_00032_Flavio Méndez Santiago,3320184832,kl,200,161.012,157.962,-3.05,345.299,15.059,196.088,0.7898
1.0,200.0,factual,fact_00053_Andriy Yarmolenko,3320184832,kl,200,182.477,189.795,7.318,362.052,11.904,196.031,0.949
1.0,200.0,factual,fact_00127_Ezechiel N'Douassel,3320184832,kl,200,144.621,146.155,1.535,302.73,14.193,194.606,0.7308
1.0,200.0,factual,fact_00131_Aditya Kalyanpur,3320184832,kl,200,100.558,95.279,-5.28,205.973,17.581,196.23,0.4764
1.0,200.0,factual,fact_00264_Esteban Espíndola,3320184832,kl,200,112.696,77.01,-35.686,241.977,15.592,196.133,0.3851
1.0,200.0,factual,fact_00335_Carl Braun (obstetrician),3320184832,kl,200,191.355,219.121,27.766,256.753,12.881,196.538,1.0956
1.0,200.0,factual,fact_00345_Ana Cláudia Bolzan,3320184832,kl,200,170.862,168.185,-2.677,284.091,15.668,197.484,0.8409
1.0,200.0,factual,fact_00347_Evgeny Shalunov,3320184832,kl,200,130.049,112.497,-17.552,522.734,30.708,196.276,0.5625
1.0,200.0,factual,fact_00444_Charles B. McVay III,3320184832,kl,200,181.507,177.884,-3.622,372.69,15.268,196.006,0.8894
1.0,200.0,factual,fact_00302_Enamul Haque (engineer),3320184832,kl,200,172.021,148.237,-23.784,357.738,11.031,196.158,0.7412
1.0,200.0,factual,fact_00418_A. K. Ramanujan,3320184832,kl,200,126.055,141.983,15.928,262.556,13.906,196.725,0.7099
1.0,200.0,factual,"fact_00080_Felipe (footballer, born 1977)",3320184832,kl,200,158.999,135.516,-23.483,331.704,16.592,197.125,0.6776
1.0,200.0,factual,fact_00471_D. B. Nihalsinghe,3320184832,kl,200,188.871,195.361,6.489,409.583,16.299,194.895,0.9768
1.0,200.0,factual,fact_00478_F. Gwynplaine MacIntyre,3320184832,kl,200,145.903,153.573,7.67,279.216,16.223,194.527,0.7679
1.0,200.0,factual,fact_00491_Avraham Eilam-Amzallag,3320184832,kl,200,95.121,62.299,-32.822,257.819,21.247,195.148,0.3115
1.0,200.0,factual,fact_00048_Don Beard,3320184833,kl,200,143.778,133.093,-10.685,359.67,14.274,194.557,0.6655
1.0,200.0,factual,fact_00078_Chi Pu,3320184833,kl,200,141.374,130.902,-10.472,297.667,14.155,194.809,0.6545
1.0,200.0,factual,fact_00097_Chris Cuomo,3320184833,kl,200,146.229,144.874,-1.355,330.16,14.834,195.387,0.7244
1.0,200.0,factual,fact_00152_Felix Newman,3320184833,kl,200,157.325,175.768,18.443,337.02,13.959,195.936,0.8788
1.0,200.0,factual,fact_00154_Earl Garrison,3320184833,kl,200,139.114,134.365,-4.748,310.561,14.458,195.208,0.6718
1.0,200.0,factual,fact_00193_Bobby Fischer,3320184833,kl,200,186.568,188.249,1.681,360.883,13.412,195.93,0.9412
1.0,200.0,factual,fact_00227_Alf Garland,3320184833,kl,200,117.816,92.722,-25.094,277.846,13.381,194.624,0.4636
1.0,200.0,factual,fact_00270_Daniel Ek,3320184833,kl,200,156.638,155.723,-0.914,325.682,17.21,196.156,0.7786
1.0,200.0,factual,fact_00300_Coco Chanel,3320184833,kl,200,195.114,190.37,-4.745,413.293,13.374,195.114,0.9518
1.0,200.0,factual,fact_00354_Bobby Thomson,3320184833,kl,200,154.72,124.827,-29.893,228.035,18.022,195.977,0.6241
1.0,200.0,factual,fact_00356_Eric Winter,3320184833,kl,200,166.128,157.57,-8.558,337.4,17.795,197.352,0.7878
1.0,200.0,factual,fact_00374_Cicero,3320184833,kl,200,164.915,192.667,27.752,254.513,21.449,195.928,0.9633
1.0,200.0,factual,fact_00396_Andy Middleton,3320184833,kl,200,163.753,187.758,24.004,367.159,14.063,195.203,0.9388
1.0,200.0,factual,fact_00397_Anderson Silva,3320184833,kl,200,186.605,190.712,4.107,425.327,13.191,196.043,0.9536
1.0,200.0,factual,fact_00399_Edgar Bennett,3320184833,kl,200,168.593,174.815,6.222,346.469,14.683,194.849,0.8741
1.0,200.0,factual,fact_00433_Aaron Burr,3320184833,kl,200,159.857,143.148,-16.709,359.516,14.853,196.477,0.7157
1.0,200.0,factual,fact_00027_Arthur Ewert,3320184833,kl,200,195.168,223.889,28.721,485.768,22.616,195.168,1.1194
1.0,200.0,factual,fact_00045_David Bogue,3320184833,kl,200,148.867,176.815,27.948,356.103,12.468,196.669,0.8841
1.0,200.0,factual,fact_00058_Danny Faure,3320184833,kl,200,140.036,134.352,-5.683,290.549,17.936,196.653,0.6718
1.0,200.0,factual,fact_00066_Daniel Alexander Cameron,3320184833,kl,200,149.954,146.818,-3.135,347.479,15.866,196.25,0.7341
1.0,200.0,factual,fact_00075_Antonio Leviste,3320184833,kl,200,140.546,162.66,22.114,232.77,15.687,195.646,0.8133
1.0,200.0,factual,fact_00084_Alfred Hitchcock,3320184833,kl,200,144.778,177.933,33.155,287.219,13.407,195.84,0.8897
1.0,200.0,factual,fact_00086_Amelia Earhart,3320184833,kl,200,140.964,142.375,1.411,239.88,16.772,195.703,0.7119
